date,item_id,store_id,sales,sell_price
2026-02-02,ITEM_1032,STORE_01,264,12.09
2026-01-08,ITEM_1032,STORE_01,228,12.09
2026-03-01,ITEM_1032,STORE_01,294,12.64
2026-03-04,ITEM_1032,STORE_01,266,10.66
2026-03-02,ITEM_1032,STORE_01,229,12.99
2026-01-02,ITEM_1032,STORE_01,248,11.16
2026-01-31,ITEM_1032,STORE_01,286,12.06
2025-12-26,ITEM_1032,STORE_01,241,12.12
2026-03-09,ITEM_1032,STORE_01,239,11.13
2026-02-24,ITEM_1032,STORE_01,252,10.99
2026-01-18,ITEM_1032,STORE_01,260,12.1
2026-02-20,ITEM_1032,STORE_01,215,11.61
2026-02-23,ITEM_1032,STORE_01,218,11.81
2026-02-03,ITEM_1032,STORE_01,201,12.6
2026-01-28,ITEM_1032,STORE_01,233,11.19
2026-03-05,ITEM_1032,STORE_01,272,10.99
2026-01-22,ITEM_1032,STORE_01,249,10.74
2026-02-12,ITEM_1032,STORE_01,258,12.07
2026-01-24,ITEM_1032,STORE_01,261,10.88
2026-02-18,ITEM_1032,STORE_01,211,12.14
2025-12-14,ITEM_1032,STORE_01,222,12.59
2026-01-03,ITEM_1032,STORE_01,224,11.43
2026-02-10,ITEM_1032,STORE_01,245,11.01
2026-01-05,ITEM_1032,STORE_01,229,12.17
2026-01-24,ITEM_1032,STORE_01,243,12.11
2026-01-03,ITEM_1032,STORE_01,234,10.93
2026-01-01,ITEM_1032,STORE_01,214,12.11
2026-03-03,ITEM_1032,STORE_01,248,12.84
2026-02-07,ITEM_1032,STORE_01,295,11.88
2026-02-27,ITEM_1032,STORE_01,208,11.02
2026-02-02,ITEM_1032,STORE_01,268,11.28
2026-01-08,ITEM_1032,STORE_01,261,10.6
2026-02-18,ITEM_1032,STORE_01,226,11.09
2026-01-03,ITEM_1032,STORE_01,223,12.08
2026-01-03,ITEM_1032,STORE_01,217,11.11
2026-03-08,ITEM_1032,STORE_01,238,12.04
2025-12-14,ITEM_1032,STORE_01,221,11.24
2026-01-06,ITEM_1032,STORE_01,227,10.93
2026-03-01,ITEM_1032,STORE_01,239,12.61
2026-03-12,ITEM_1032,STORE_01,255,10.72
2026-01-07,ITEM_1032,STORE_01,224,10.62
2026-01-16,ITEM_1032,STORE_01,243,10.82
2026-03-02,ITEM_1032,STORE_01,260,12.46
2026-03-08,ITEM_1032,STORE_01,268,11.54
2026-03-08,ITEM_1032,STORE_01,301,11.09
2026-03-04,ITEM_1032,STORE_01,238,12.52
2026-02-15,ITEM_1032,STORE_01,255,12.2
2026-02-18,ITEM_1032,STORE_01,220,12.14
2026-01-03,ITEM_1032,STORE_01,248,11.81
2026-03-03,ITEM_1032,STORE_01,269,12.12
2026-02-24,ITEM_1032,STORE_01,222,12.99
2025-12-16,ITEM_1032,STORE_01,209,10.81
2026-01-18,ITEM_1032,STORE_01,253,11.62
2026-01-06,ITEM_1032,STORE_01,245,10.6
2026-02-24,ITEM_1032,STORE_01,213,10.84
2026-01-14,ITEM_1032,STORE_01,246,12.25
2026-03-12,ITEM_1032,STORE_01,230,11.39
2025-12-16,ITEM_1032,STORE_01,247,12.36
2026-03-06,ITEM_1032,STORE_01,221,10.94
2026-01-25,ITEM_1032,STORE_01,221,10.68
2026-02-01,ITEM_1032,STORE_01,222,12.88
2025-12-22,ITEM_1032,STORE_01,235,11.66
2026-02-23,ITEM_1032,STORE_01,253,12.68
2026-01-25,ITEM_1032,STORE_01,254,10.61
2026-01-27,ITEM_1032,STORE_01,217,11.11
2025-12-23,ITEM_1032,STORE_01,241,11.95
2026-01-28,ITEM_1032,STORE_01,199,12.57
2026-01-05,ITEM_1032,STORE_01,243,12.52
2026-02-07,ITEM_1032,STORE_01,239,11.19
2026-01-22,ITEM_1032,STORE_01,269,12.0
2026-01-20,ITEM_1032,STORE_01,218,10.83
2026-03-11,ITEM_1032,STORE_01,224,12.52
2025-12-26,ITEM_1032,STORE_01,188,11.97
2026-01-05,ITEM_1032,STORE_01,193,12.36
2026-01-02,ITEM_1032,STORE_01,245,11.03
2026-01-06,ITEM_1032,STORE_01,254,11.6
2026-03-04,ITEM_1032,STORE_01,223,12.7
2026-01-02,ITEM_1032,STORE_01,238,12.48
2025-12-27,ITEM_1032,STORE_01,214,12.83
2025-12-15,ITEM_1032,STORE_01,204,11.16
2025-12-15,ITEM_1032,STORE_01,190,12.13
2026-03-12,ITEM_1032,STORE_01,244,10.67
2026-02-17,ITEM_1032,STORE_01,240,11.94
2025-12-15,ITEM_1032,STORE_01,231,11.72
2026-01-18,ITEM_1032,STORE_01,249,11.92
2026-02-26,ITEM_1032,STORE_01,273,10.56
2026-01-08,ITEM_1032,STORE_01,217,11.02
2026-02-08,ITEM_1032,STORE_01,274,11.12
2025-12-26,ITEM_1032,STORE_01,223,12.95
2026-01-07,ITEM_1032,STORE_01,201,11.83
2025-12-16,ITEM_1032,STORE_01,237,12.63
2025-12-22,ITEM_1032,STORE_01,218,10.62
2026-03-03,ITEM_1032,STORE_01,245,10.71
2026-01-27,ITEM_1032,STORE_01,212,10.74
2026-03-12,ITEM_1032,STORE_01,271,11.34
2026-03-04,ITEM_1032,STORE_01,243,11.21
2026-02-21,ITEM_1032,STORE_01,262,11.5
2026-02-22,ITEM_1032,STORE_01,280,10.64
2026-03-10,ITEM_1032,STORE_01,214,12.33
2026-01-01,ITEM_1032,STORE_01,251,12.78
2026-02-26,ITEM_1032,STORE_01,237,10.51
2026-03-09,ITEM_1032,STORE_01,288,11.22
2026-03-04,ITEM_1032,STORE_01,223,11.73
2026-03-07,ITEM_1032,STORE_01,239,12.75
2026-01-19,ITEM_1032,STORE_01,256,11.72
2026-02-09,ITEM_1032,STORE_01,275,11.3
2025-12-31,ITEM_1032,STORE_01,236,10.74
2026-01-09,ITEM_1032,STORE_01,256,12.74
2025-12-29,ITEM_1032,STORE_01,232,10.88
2026-02-27,ITEM_1032,STORE_01,285,11.65
2026-02-08,ITEM_1032,STORE_01,283,11.53
2026-01-30,ITEM_1032,STORE_01,267,11.32
2025-12-25,ITEM_1032,STORE_01,235,12.58
2026-02-27,ITEM_1032,STORE_01,253,12.59
2026-02-15,ITEM_1032,STORE_01,283,10.98
2025-12-15,ITEM_1032,STORE_01,242,10.57
2026-02-09,ITEM_1032,STORE_01,248,11.91
2025-12-26,ITEM_1032,STORE_01,237,11.16
2026-03-11,ITEM_1032,STORE_01,271,12.8
2026-02-01,ITEM_1032,STORE_01,244,11.97
2026-01-27,ITEM_1032,STORE_01,208,11.29
2026-03-03,ITEM_1032,STORE_01,259,12.78
2026-02-14,ITEM_1032,STORE_01,299,11.76
2026-02-20,ITEM_1032,STORE_01,216,12.9
2026-02-25,ITEM_1032,STORE_01,226,12.51
2025-12-19,ITEM_1032,STORE_01,187,12.45
2026-01-17,ITEM_1032,STORE_01,216,12.58
2026-01-20,ITEM_1032,STORE_01,207,10.72
2026-03-04,ITEM_1032,STORE_01,237,11.21
2026-01-27,ITEM_1032,STORE_01,268,12.26
2026-01-18,ITEM_1032,STORE_01,231,12.08
2026-02-08,ITEM_1032,STORE_01,265,10.97
2026-02-01,ITEM_1032,STORE_01,236,11.88
2026-02-02,ITEM_1032,STORE_01,262,10.95
2025-12-29,ITEM_1032,STORE_01,245,10.93
2026-02-04,ITEM_1032,STORE_01,217,12.96
2026-01-15,ITEM_1032,STORE_01,235,11.82
2026-02-12,ITEM_1032,STORE_01,240,12.85
2026-03-04,ITEM_1032,STORE_01,225,10.87
2025-12-28,ITEM_1032,STORE_01,211,11.2
2026-03-06,ITEM_1032,STORE_01,284,11.91
2026-01-26,ITEM_1032,STORE_01,265,10.63
2026-03-03,ITEM_1032,STORE_01,274,10.97
2025-12-20,ITEM_1032,STORE_01,250,10.94
2026-01-30,ITEM_1032,STORE_01,260,12.42
2025-12-24,ITEM_1032,STORE_01,228,11.49
2025-12-18,ITEM_1032,STORE_01,238,12.98
2026-02-02,ITEM_1032,STORE_01,258,11.41
2026-03-08,ITEM_1032,STORE_01,246,11.62
2026-02-24,ITEM_1032,STORE_01,227,12.28
2026-01-18,ITEM_1032,STORE_01,276,11.69
2026-02-21,ITEM_1032,STORE_01,236,12.21
2026-01-08,ITEM_1032,STORE_01,199,12.85
2026-01-06,ITEM_1032,STORE_01,196,11.16
2026-01-23,ITEM_1032,STORE_01,232,12.2
2026-01-17,ITEM_1032,STORE_01,254,10.54
2026-03-05,ITEM_1032,STORE_01,287,12.25
2026-02-15,ITEM_1032,STORE_01,261,12.5
2026-02-15,ITEM_1032,STORE_01,288,10.63
2026-02-14,ITEM_1032,STORE_01,227,10.51
2026-03-06,ITEM_1032,STORE_01,240,10.67
2026-02-27,ITEM_1032,STORE_01,248,12.0
2026-01-02,ITEM_1032,STORE_01,255,12.08
2026-01-24,ITEM_1032,STORE_01,242,12.4
2026-01-04,ITEM_1032,STORE_01,215,12.67
2026-02-03,ITEM_1032,STORE_01,217,12.82
2026-01-28,ITEM_1032,STORE_01,265,11.45
2026-03-06,ITEM_1032,STORE_01,247,11.4
2026-01-28,ITEM_1032,STORE_01,214,10.56
2025-12-25,ITEM_1032,STORE_01,192,12.3
2026-02-26,ITEM_1032,STORE_01,217,11.15
2026-03-02,ITEM_1032,STORE_01,253,11.05
2025-12-29,ITEM_1032,STORE_01,195,12.89
2026-02-06,ITEM_1032,STORE_01,210,11.7
2026-01-04,ITEM_1032,STORE_01,233,11.29
2026-01-23,ITEM_1032,STORE_01,218,11.13
2026-03-10,ITEM_1032,STORE_01,217,10.88
2026-01-24,ITEM_1032,STORE_01,227,11.96
2026-01-26,ITEM_1032,STORE_01,268,12.23
2026-03-01,ITEM_1032,STORE_01,299,12.66
2026-01-14,ITEM_1032,STORE_01,225,12.88
2026-02-01,ITEM_1032,STORE_01,285,11.13
2026-02-11,ITEM_1032,STORE_01,221,10.63
2026-01-01,ITEM_1032,STORE_01,238,10.77
2026-01-13,ITEM_1032,STORE_01,227,10.61
2026-01-04,ITEM_1032,STORE_01,247,11.94
2026-03-01,ITEM_1032,STORE_01,246,12.98
2026-02-10,ITEM_1032,STORE_01,235,12.9
2026-02-24,ITEM_1032,STORE_01,255,12.65
2025-12-19,ITEM_1032,STORE_01,178,12.89
2026-02-07,ITEM_1032,STORE_01,266,11.11
2025-12-24,ITEM_1032,STORE_01,225,11.79
2026-02-27,ITEM_1032,STORE_01,214,12.04
2026-02-24,ITEM_1032,STORE_01,262,12.36
2026-02-18,ITEM_1032,STORE_01,256,12.04
2026-02-02,ITEM_1032,STORE_01,262,12.25
2026-02-18,ITEM_1032,STORE_01,283,12.25
2026-02-03,ITEM_1032,STORE_01,222,12.44
2026-01-29,ITEM_1032,STORE_01,267,10.55
2026-01-12,ITEM_1032,STORE_01,221,12.95
2026-01-03,ITEM_1032,STORE_01,217,12.37
2026-02-10,ITEM_1032,STORE_01,206,11.97
2026-02-07,ITEM_1032,STORE_01,284,12.2
2026-02-21,ITEM_1032,STORE_01,275,10.76
2026-01-14,ITEM_1032,STORE_01,202,11.1
2026-03-05,ITEM_1032,STORE_01,289,12.93
2025-12-29,ITEM_1032,STORE_01,252,12.46
2026-02-28,ITEM_1032,STORE_01,297,10.74
2026-03-11,ITEM_1032,STORE_01,219,12.81
2026-02-10,ITEM_1032,STORE_01,212,12.49
2026-01-13,ITEM_1032,STORE_01,261,11.71
2026-02-12,ITEM_1032,STORE_01,219,11.09
2026-03-11,ITEM_1032,STORE_01,280,12.54
2026-02-22,ITEM_1032,STORE_01,292,11.9
2026-02-03,ITEM_1032,STORE_01,207,12.22
2026-02-02,ITEM_1032,STORE_01,231,12.85
2026-01-14,ITEM_1032,STORE_01,209,11.63
2026-03-09,ITEM_1032,STORE_01,239,11.0
2026-01-17,ITEM_1032,STORE_01,209,11.34
2026-02-10,ITEM_1032,STORE_01,268,10.65
2026-02-24,ITEM_1032,STORE_01,232,12.25
2026-03-01,ITEM_1032,STORE_01,259,12.74
2025-12-25,ITEM_1032,STORE_01,235,11.79
2026-02-12,ITEM_1032,STORE_01,261,11.53
2026-02-23,ITEM_1032,STORE_01,217,12.1
2026-03-12,ITEM_1032,STORE_01,269,10.81
2026-02-08,ITEM_1032,STORE_01,223,11.83
2026-03-03,ITEM_1032,STORE_01,227,11.82
2026-03-09,ITEM_1032,STORE_01,286,11.67
2026-01-14,ITEM_1032,STORE_01,247,12.17
2026-02-18,ITEM_1032,STORE_01,215,12.07
2026-01-04,ITEM_1032,STORE_01,205,12.06
2026-01-08,ITEM_1032,STORE_01,248,11.15
2026-01-10,ITEM_1032,STORE_01,240,11.17
2026-01-08,ITEM_1032,STORE_01,236,12.4
2026-01-06,ITEM_1032,STORE_01,228,11.63
2026-02-15,ITEM_1032,STORE_01,254,11.61
2026-01-17,ITEM_1032,STORE_01,279,10.97
2026-01-04,ITEM_1032,STORE_01,207,12.99
2026-03-05,ITEM_1032,STORE_01,225,11.02
2026-02-10,ITEM_1032,STORE_01,203,12.86
2026-03-11,ITEM_1032,STORE_01,235,11.91
2025-12-28,ITEM_1032,STORE_01,205,12.62
2026-02-14,ITEM_1032,STORE_01,224,11.66
2026-01-13,ITEM_1032,STORE_01,208,11.31
2026-01-13,ITEM_1032,STORE_01,209,11.1
2025-12-20,ITEM_1032,STORE_01,240,10.82
2026-01-16,ITEM_1032,STORE_01,224,10.63
2026-01-19,ITEM_1032,STORE_01,267,11.61
2026-01-21,ITEM_1032,STORE_01,269,10.55
2026-01-22,ITEM_1032,STORE_01,208,10.53
2025-12-12,ITEM_1032,STORE_01,222,10.58
2026-03-12,ITEM_1032,STORE_01,273,12.2
2026-01-09,ITEM_1032,STORE_01,217,11.91
2026-03-09,ITEM_1032,STORE_01,235,11.07
2026-02-24,ITEM_1032,STORE_01,226,12.57
2026-02-14,ITEM_1032,STORE_01,234,11.02
2026-02-01,ITEM_1032,STORE_01,238,12.5
2025-12-24,ITEM_1032,STORE_01,204,11.96
2025-12-31,ITEM_1032,STORE_01,208,12.77
2026-02-23,ITEM_1032,STORE_01,225,12.81
2026-03-06,ITEM_1032,STORE_01,285,10.64
2026-01-01,ITEM_1032,STORE_01,230,12.56
2026-01-19,ITEM_1032,STORE_01,256,10.66
2025-12-26,ITEM_1032,STORE_01,206,12.39
2026-01-12,ITEM_1032,STORE_01,224,11.57
2025-12-28,ITEM_1032,STORE_01,226,11.43
2026-02-01,ITEM_1032,STORE_01,245,11.58
2026-01-24,ITEM_1032,STORE_01,231,11.58
2026-02-10,ITEM_1032,STORE_01,201,10.91
2026-01-12,ITEM_1032,STORE_01,250,12.51
2025-12-17,ITEM_1032,STORE_01,224,12.3
2026-01-22,ITEM_1032,STORE_01,192,11.13
2025-12-13,ITEM_1032,STORE_01,243,11.02
2026-02-08,ITEM_1032,STORE_01,285,11.15
2026-02-13,ITEM_1032,STORE_01,236,12.0
2026-01-31,ITEM_1032,STORE_01,279,11.35
2026-01-18,ITEM_1032,STORE_01,260,12.73
2026-03-04,ITEM_1032,STORE_01,250,11.28
2026-02-22,ITEM_1032,STORE_01,257,12.4
2026-03-04,ITEM_1032,STORE_01,263,11.49
2025-12-18,ITEM_1032,STORE_01,235,11.84
2026-01-06,ITEM_1032,STORE_01,196,11.44
2026-02-01,ITEM_1032,STORE_01,268,11.62
2025-12-13,ITEM_1032,STORE_01,258,12.33
2025-12-21,ITEM_1032,STORE_01,248,11.64
2026-01-06,ITEM_1032,STORE_01,191,12.72
2026-01-13,ITEM_1032,STORE_01,223,12.55
2026-02-07,ITEM_1032,STORE_01,289,10.82
2026-01-08,ITEM_1032,STORE_01,187,10.7
2026-03-04,ITEM_1032,STORE_01,287,12.9
2026-01-21,ITEM_1032,STORE_01,225,12.53
2026-02-02,ITEM_1032,STORE_01,223,11.91
2026-02-28,ITEM_1032,STORE_01,236,12.71
2025-12-15,ITEM_1032,STORE_01,188,10.64
2026-02-07,ITEM_1032,STORE_01,292,12.62
2026-02-13,ITEM_1032,STORE_01,249,11.71
2026-01-10,ITEM_1032,STORE_01,261,11.47
2026-02-15,ITEM_1032,STORE_01,229,10.86
2026-03-11,ITEM_1032,STORE_01,254,12.51
2026-03-06,ITEM_1032,STORE_01,244,11.38
2026-01-06,ITEM_1032,STORE_01,186,10.93
2026-01-04,ITEM_1032,STORE_01,226,11.02
2026-01-31,ITEM_1032,STORE_01,267,11.17
2026-03-03,ITEM_1032,STORE_01,242,12.59
2026-01-26,ITEM_1032,STORE_01,228,12.88
2025-12-20,ITEM_1032,STORE_01,201,11.59
2026-03-11,ITEM_1032,STORE_01,267,11.74
2026-02-09,ITEM_1032,STORE_01,259,12.45
2026-03-03,ITEM_1032,STORE_01,220,11.75
2025-12-21,ITEM_1032,STORE_01,214,12.57
2026-02-18,ITEM_1032,STORE_01,238,12.77
2026-02-21,ITEM_1032,STORE_01,286,11.93
2026-02-24,ITEM_1032,STORE_01,270,12.43
2026-01-09,ITEM_1032,STORE_01,258,10.84
2026-02-05,ITEM_1032,STORE_01,213,12.71
2025-12-30,ITEM_1032,STORE_01,198,10.75
2026-03-08,ITEM_1032,STORE_01,308,10.66
2025-12-18,ITEM_1032,STORE_01,219,12.39
2026-02-19,ITEM_1032,STORE_01,254,10.69
2026-01-29,ITEM_1032,STORE_01,243,12.18
2026-02-22,ITEM_1032,STORE_01,286,12.55
2025-12-22,ITEM_1032,STORE_01,185,11.48
2026-01-30,ITEM_1032,STORE_01,235,11.32
2026-01-27,ITEM_1032,STORE_01,249,12.7
2025-12-18,ITEM_1032,STORE_01,227,12.62
2025-12-23,ITEM_1032,STORE_01,207,11.64
2026-02-08,ITEM_1032,STORE_01,247,12.13
2026-01-23,ITEM_1032,STORE_01,244,12.17
2026-01-20,ITEM_1032,STORE_01,203,11.12
2025-12-21,ITEM_1032,STORE_01,273,10.89
2026-02-24,ITEM_1032,STORE_01,207,11.65
2026-01-27,ITEM_1032,STORE_01,218,11.5
2026-01-05,ITEM_1032,STORE_01,204,12.59
2026-01-16,ITEM_1032,STORE_01,232,12.07
2025-12-19,ITEM_1032,STORE_01,240,12.53
2026-02-20,ITEM_1032,STORE_01,230,10.61
2025-12-28,ITEM_1032,STORE_01,235,12.04
2026-01-05,ITEM_1032,STORE_01,187,11.88
2026-02-05,ITEM_1032,STORE_01,224,10.74
2026-02-27,ITEM_1032,STORE_01,286,12.49
2025-12-19,ITEM_1032,STORE_01,197,11.94
2026-02-03,ITEM_1032,STORE_01,216,12.18
2026-02-03,ITEM_1032,STORE_01,218,10.58
2025-12-18,ITEM_1032,STORE_01,239,11.12
2026-02-18,ITEM_1032,STORE_01,238,11.55
2026-01-01,ITEM_1032,STORE_01,244,12.89
2026-02-09,ITEM_1032,STORE_01,200,11.09
2026-01-29,ITEM_1032,STORE_01,265,10.62
2025-12-25,ITEM_1032,STORE_01,196,10.86
2025-12-22,ITEM_1032,STORE_01,207,12.91
2026-01-21,ITEM_1032,STORE_01,220,11.17
2026-01-13,ITEM_1032,STORE_01,225,10.89
2026-01-07,ITEM_1032,STORE_01,227,12.24
2026-03-10,ITEM_1032,STORE_01,241,12.79
2026-02-03,ITEM_1032,STORE_01,205,12.58
2026-03-03,ITEM_1032,STORE_01,263,12.49
2026-01-17,ITEM_1032,STORE_01,268,12.41
2025-12-22,ITEM_1032,STORE_01,201,10.99
2026-03-05,ITEM_1032,STORE_01,277,12.81
2026-03-06,ITEM_1032,STORE_01,269,12.64
2026-01-06,ITEM_1032,STORE_01,252,11.22
2026-02-22,ITEM_1032,STORE_01,293,10.78
2026-01-14,ITEM_1032,STORE_01,233,10.63
2026-01-01,ITEM_1032,STORE_01,185,11.49
2025-12-23,ITEM_1032,STORE_01,190,11.3
2026-02-24,ITEM_1032,STORE_01,272,10.99
2026-02-11,ITEM_1032,STORE_01,240,10.68
2026-03-07,ITEM_1032,STORE_01,277,10.69
2025-12-21,ITEM_1032,STORE_01,238,10.52
2026-03-06,ITEM_1032,STORE_01,222,10.83
2026-02-09,ITEM_1032,STORE_01,271,12.16
2026-01-23,ITEM_1032,STORE_01,234,12.11
2026-01-06,ITEM_1032,STORE_01,252,11.82
2026-02-12,ITEM_1032,STORE_01,276,11.42
2026-01-23,ITEM_1032,STORE_01,268,11.01
2025-12-24,ITEM_1032,STORE_01,221,10.55
2026-03-04,ITEM_1032,STORE_01,255,11.6
2026-01-11,ITEM_1032,STORE_01,268,12.39
2026-01-09,ITEM_1032,STORE_01,207,12.05
2025-12-31,ITEM_1032,STORE_01,240,11.04
2026-02-21,ITEM_1032,STORE_01,279,10.67
2026-03-07,ITEM_1032,STORE_01,239,11.4
2026-01-06,ITEM_1032,STORE_01,240,11.26
2026-01-30,ITEM_1032,STORE_01,252,11.13
2026-01-29,ITEM_1032,STORE_01,273,11.92
2026-02-06,ITEM_1032,STORE_01,249,11.7
2026-03-09,ITEM_1032,STORE_01,279,12.73
2026-02-14,ITEM_1032,STORE_01,268,11.05
2026-03-07,ITEM_1032,STORE_01,261,11.42
2026-03-04,ITEM_1032,STORE_01,286,11.01
2026-01-10,ITEM_1032,STORE_01,270,10.8
2026-01-28,ITEM_1032,STORE_01,252,12.18
2026-02-19,ITEM_1032,STORE_01,260,11.75
2026-03-08,ITEM_1032,STORE_01,290,10.56
2026-02-03,ITEM_1032,STORE_01,264,12.01
2025-12-31,ITEM_1032,STORE_01,212,11.63
2026-01-16,ITEM_1032,STORE_01,251,10.98
2025-12-31,ITEM_1032,STORE_01,206,11.41
2026-01-11,ITEM_1032,STORE_01,210,10.79
2026-03-01,ITEM_1032,STORE_01,240,12.63
2026-02-26,ITEM_1032,STORE_01,223,11.51
2025-12-15,ITEM_1032,STORE_01,215,12.6
2026-01-01,ITEM_1032,STORE_01,255,10.86
2026-01-12,ITEM_1032,STORE_01,218,11.06
2026-01-12,ITEM_1032,STORE_01,189,11.35
2025-12-30,ITEM_1032,STORE_01,212,11.43
2026-02-22,ITEM_1032,STORE_01,248,11.62
2026-02-24,ITEM_1032,STORE_01,231,12.47
2025-12-30,ITEM_1032,STORE_01,183,10.89
2026-01-01,ITEM_1032,STORE_01,181,12.74
2026-02-12,ITEM_1032,STORE_01,270,10.74
2026-01-05,ITEM_1032,STORE_01,253,10.91
2026-02-25,ITEM_1032,STORE_01,252,11.5
2026-02-18,ITEM_1032,STORE_01,231,12.07
2026-03-08,ITEM_1032,STORE_01,271,10.79
2026-03-03,ITEM_1032,STORE_01,256,11.92
2026-03-02,ITEM_1032,STORE_01,262,12.45
2025-12-16,ITEM_1032,STORE_01,231,11.9
2026-01-17,ITEM_1032,STORE_01,253,12.08
2026-01-11,ITEM_1032,STORE_01,232,12.88
2026-01-22,ITEM_1032,STORE_01,251,12.38
2026-02-18,ITEM_1032,STORE_01,234,10.55
2025-12-18,ITEM_1032,STORE_01,243,12.86
2026-02-21,ITEM_1032,STORE_01,297,11.09
2026-01-26,ITEM_1032,STORE_01,212,11.94
2026-02-22,ITEM_1032,STORE_01,245,12.7
2026-03-07,ITEM_1032,STORE_01,311,12.71
2026-01-06,ITEM_1032,STORE_01,185,10.73
2026-02-21,ITEM_1032,STORE_01,293,11.62
2026-02-09,ITEM_1032,STORE_01,221,11.44
2026-02-02,ITEM_1032,STORE_01,222,11.31
2026-02-22,ITEM_1032,STORE_01,274,11.95
2026-02-21,ITEM_1032,STORE_01,257,12.55
2026-01-21,ITEM_1032,STORE_01,246,12.96
2025-12-28,ITEM_1032,STORE_01,204,11.57
2025-12-22,ITEM_1032,STORE_01,206,11.13
2026-03-04,ITEM_1032,STORE_01,222,10.75
2026-02-05,ITEM_1032,STORE_01,205,10.55
2026-02-25,ITEM_1032,STORE_01,208,12.31
2026-01-27,ITEM_1032,STORE_01,209,12.31
2026-01-30,ITEM_1032,STORE_01,220,11.47
2026-02-16,ITEM_1032,STORE_01,209,11.5
2026-01-29,ITEM_1032,STORE_01,194,12.18
2026-01-01,ITEM_1032,STORE_01,194,12.69
2025-12-13,ITEM_1032,STORE_01,197,12.94
2025-12-23,ITEM_1032,STORE_01,205,10.82
2025-12-22,ITEM_1032,STORE_01,237,11.05
2026-01-17,ITEM_1032,STORE_01,209,12.24
2026-01-20,ITEM_1032,STORE_01,192,11.76
2026-03-08,ITEM_1032,STORE_01,276,12.59
2026-01-13,ITEM_1032,STORE_01,239,11.83
2025-12-13,ITEM_1032,STORE_01,223,12.9
2026-03-05,ITEM_1032,STORE_01,278,10.91
2025-12-31,ITEM_1032,STORE_01,209,10.83
2025-12-17,ITEM_1032,STORE_01,240,12.51
2026-01-10,ITEM_1032,STORE_01,218,11.16
2026-01-05,ITEM_1032,STORE_01,200,11.38
2026-02-26,ITEM_1032,STORE_01,273,10.74
2026-03-06,ITEM_1032,STORE_01,269,12.37
2026-02-23,ITEM_1032,STORE_01,286,12.36
2025-12-22,ITEM_1032,STORE_01,248,12.65
2026-02-17,ITEM_1032,STORE_01,232,12.6
2026-03-11,ITEM_1032,STORE_01,235,10.57
2025-12-18,ITEM_1032,STORE_01,177,10.88
2026-02-28,ITEM_1032,STORE_01,259,10.58
2026-01-31,ITEM_1032,STORE_01,240,12.26
2026-01-09,ITEM_1032,STORE_01,234,12.34
2026-02-01,ITEM_1032,STORE_01,267,10.73
2026-01-08,ITEM_1032,STORE_01,241,12.86
2025-12-28,ITEM_1032,STORE_01,273,12.31
2025-12-24,ITEM_1032,STORE_01,242,12.76
2026-01-03,ITEM_1032,STORE_01,252,12.08
2025-12-24,ITEM_1032,STORE_01,240,11.88
2026-01-14,ITEM_1032,STORE_01,239,12.14
2026-02-08,ITEM_1032,STORE_01,243,11.45
2026-01-24,ITEM_1032,STORE_01,244,10.82
2026-03-10,ITEM_1032,STORE_01,218,11.54
2026-02-24,ITEM_1032,STORE_01,276,11.95
2026-01-21,ITEM_1032,STORE_01,213,11.92
2026-02-01,ITEM_1032,STORE_01,269,12.79
2025-12-28,ITEM_1032,STORE_01,237,11.37
2025-12-28,ITEM_1032,STORE_01,256,12.5
2026-02-27,ITEM_1032,STORE_01,242,12.06
2026-01-06,ITEM_1032,STORE_01,248,11.52
2025-12-15,ITEM_1032,STORE_01,239,12.62
2026-01-20,ITEM_1032,STORE_01,216,11.0
2025-12-24,ITEM_1032,STORE_01,177,11.11
2026-01-12,ITEM_1032,STORE_01,223,10.82
2026-01-27,ITEM_1032,STORE_01,209,11.98
2026-02-23,ITEM_1032,STORE_01,223,12.76
2026-02-25,ITEM_1032,STORE_01,222,10.79
2026-02-07,ITEM_1032,STORE_01,242,11.31
2026-01-20,ITEM_1032,STORE_01,259,12.78
2026-01-06,ITEM_1032,STORE_01,200,12.17
2026-02-15,ITEM_1032,STORE_01,235,12.29
2026-01-11,ITEM_1032,STORE_01,248,12.05
2026-02-16,ITEM_1032,STORE_01,244,12.59
2025-12-13,ITEM_1032,STORE_01,235,12.08
2026-01-07,ITEM_1032,STORE_01,213,12.78
2026-03-04,ITEM_1032,STORE_01,220,11.68
2026-01-22,ITEM_1032,STORE_01,211,11.09
2026-03-12,ITEM_1032,STORE_01,267,11.05
2026-01-06,ITEM_1032,STORE_01,252,10.76
2026-01-02,ITEM_1032,STORE_01,183,12.72
2026-02-12,ITEM_1032,STORE_01,272,11.04
2025-12-20,ITEM_1032,STORE_01,255,12.24
2026-03-05,ITEM_1032,STORE_01,228,12.42
2026-02-26,ITEM_1032,STORE_01,234,11.21
2026-01-11,ITEM_1032,STORE_01,233,11.02
2026-02-14,ITEM_1032,STORE_01,226,11.66
2026-02-06,ITEM_1032,STORE_01,277,12.99
2025-12-30,ITEM_1032,STORE_01,246,11.43
2026-02-22,ITEM_1032,STORE_01,231,10.82
2025-12-25,ITEM_1032,STORE_01,215,12.58
2026-02-16,ITEM_1032,STORE_01,248,12.05
2025-12-18,ITEM_1032,STORE_01,195,11.23
